                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    154,                 1.5119,                0.92835,                 1.5282,                0.89812,                 0.8464,                0.89844,                0.44676,                 1.5785,                0.92563,                 1.5485,              0.0011653,              0.0011653,              0.0011653
                    155,                 1.4418,                0.86281,                 1.5046,                0.89812,                 0.8464,                0.89844,                0.44676,                 1.5785,                0.92563,                 1.5485,               0.001162,               0.001162,               0.001162
                    156,                 1.3543,                 0.8895,                 1.4923,                0.87736,                0.81357,                0.88605,                0.46639,                 1.5248,                0.90964,                 1.5287,              0.0011587,              0.0011587,              0.0011587
                    157,                 1.4545,                0.92086,                 1.5494,                0.87736,                0.81357,                0.88605,                0.46639,                 1.5248,                0.90964,                 1.5287,              0.0011554,              0.0011554,              0.0011554
                    158,                 1.5429,                0.91577,                  1.522,                0.87736,                0.81357,                0.88605,                0.46639,                 1.5248,                0.90964,                 1.5287,              0.0011521,              0.0011521,              0.0011521
                    159,                 1.3876,                0.88153,                 1.4626,                0.87736,                0.81357,                0.88605,                0.46639,                 1.5248,                0.90964,                 1.5287,              0.0011488,              0.0011488,              0.0011488
                    160,                 1.4996,                0.90569,                  1.522,                0.83487,                0.86745,                0.91895,                0.49181,                 1.4996,                0.90507,                 1.5029,              0.0011455,              0.0011455,              0.0011455
                    161,                 1.4035,                0.85612,                 1.4848,                0.83487,                0.86745,                0.91895,                0.49181,                 1.4996,                0.90507,                 1.5029,              0.0011422,              0.0011422,              0.0011422
                    162,                 1.4123,                0.90596,                 1.4794,                0.83487,                0.86745,                0.91895,                0.49181,                 1.4996,                0.90507,                 1.5029,              0.0011389,              0.0011389,              0.0011389
                    163,                 1.3857,                 0.8588,                 1.4389,                0.83487,                0.86745,                0.91895,                0.49181,                 1.4996,                0.90507,                 1.5029,              0.0011356,              0.0011356,              0.0011356
                    164,                 1.4857,                0.92355,                 1.5574,                0.92267,                0.83588,                0.93877,                0.48186,                 1.6021,                0.88599,                 1.5349,              0.0011323,              0.0011323,              0.0011323
                    165,                 1.3626,                0.83656,                 1.4834,                0.92267,                0.83588,                0.93877,                0.48186,                 1.6021,                0.88599,                 1.5349,               0.001129,               0.001129,               0.001129
                    166,                 1.5031,                0.95028,                  1.683,                0.92267,                0.83588,                0.93877,                0.48186,                 1.6021,                0.88599,                 1.5349,              0.0011257,              0.0011257,              0.0011257
                    167,                 1.3887,                0.87238,                 1.4512,                0.92267,                0.83588,                0.93877,                0.48186,                 1.6021,                0.88599,                 1.5349,              0.0011224,              0.0011224,              0.0011224
                    168,                 1.3588,                0.89122,                 1.5118,                0.88853,                0.83979,                0.90541,                 0.5024,                 1.5379,                0.84507,                 1.5095,              0.0011191,              0.0011191,              0.0011191
                    169,                 1.3259,                0.87214,                 1.4731,                0.88853,                0.83979,                0.90541,                 0.5024,                 1.5379,                0.84507,                 1.5095,              0.0011158,              0.0011158,              0.0011158
                    170,                 1.2344,                0.79072,                 1.4235,                0.88853,                0.83979,                0.90541,                 0.5024,                 1.5379,                0.84507,                 1.5095,              0.0011125,              0.0011125,              0.0011125
                    171,                 1.3907,                0.85452,                 1.5084,                0.88853,                0.83979,                0.90541,                 0.5024,                 1.5379,                0.84507,                 1.5095,              0.0011092,              0.0011092,              0.0011092
                    172,                 1.3466,                0.84124,                 1.4567,                0.83275,                 0.7673,                0.83789,                0.50072,                 1.4048,                0.83095,                 1.4222,              0.0011059,              0.0011059,              0.0011059
                    173,                 1.2771,                0.81831,                 1.4414,                0.83275,                 0.7673,                0.83789,                0.50072,                 1.4048,                0.83095,                 1.4222,              0.0011026,              0.0011026,              0.0011026
                    174,                 1.2946,                 0.9077,                  1.515,                0.83275,                 0.7673,                0.83789,                0.50072,                 1.4048,                0.83095,                 1.4222,              0.0010993,              0.0010993,              0.0010993
                    175,                 1.3798,                0.92399,                 1.5078,                0.83275,                 0.7673,                0.83789,                0.50072,                 1.4048,                0.83095,                 1.4222,               0.001096,               0.001096,               0.001096
                    176,                 1.2672,                0.84236,                 1.4623,                0.79089,                0.75042,                0.80503,                0.47206,                 1.3919,                0.83558,                 1.4219,              0.0010927,              0.0010927,              0.0010927
                    177,                 1.2648,                0.87501,                 1.4929,                0.79089,                0.75042,                0.80503,                0.47206,                 1.3919,                0.83558,                 1.4219,              0.0010894,              0.0010894,              0.0010894
                    178,                 1.2985,                 0.7926,                 1.4147,                0.79089,                0.75042,                0.80503,                0.47206,                 1.3919,                0.83558,                 1.4219,              0.0010861,              0.0010861,              0.0010861
                    179,                 1.3542,                0.83689,                 1.4413,                0.79089,                0.75042,                0.80503,                0.47206,                 1.3919,                0.83558,                 1.4219,              0.0010828,              0.0010828,              0.0010828
                    180,                 1.3553,                0.79059,                 1.4305,                0.76383,                0.78449,                0.80865,                0.47188,                 1.4101,                0.88988,                 1.4454,              0.0010795,              0.0010795,              0.0010795
                    181,                 1.3292,                0.87303,                 1.5275,                0.76383,                0.78449,                0.80865,                0.47188,                 1.4101,                0.88988,                 1.4454,              0.0010762,              0.0010762,              0.0010762
                    182,                 1.3522,                0.80506,                 1.4325,                0.76383,                0.78449,                0.80865,                0.47188,                 1.4101,                0.88988,                 1.4454,              0.0010729,              0.0010729,              0.0010729
                    183,                 1.3307,                0.86614,                 1.4872,                0.76383,                0.78449,                0.80865,                0.47188,                 1.4101,                0.88988,                 1.4454,              0.0010696,              0.0010696,              0.0010696
                    184,                 1.3346,                0.83998,                 1.4395,                0.79811,                0.77903,                 0.8356,                  0.479,                 1.4182,                0.93792,                 1.4513,              0.0010663,              0.0010663,              0.0010663
                    185,                 1.2883,                0.80111,                 1.4275,                0.79811,                0.77903,                 0.8356,                  0.479,                 1.4182,                0.93792,                 1.4513,               0.001063,               0.001063,               0.001063
                    186,                 1.2466,                0.80247,                 1.4137,                0.79811,                0.77903,                 0.8356,                  0.479,                 1.4182,                0.93792,                 1.4513,              0.0010597,              0.0010597,              0.0010597
                    187,                 1.3045,                0.79727,                 1.4006,                0.79811,                0.77903,                 0.8356,                  0.479,                 1.4182,                0.93792,                 1.4513,              0.0010564,              0.0010564,              0.0010564
                    188,                  1.222,                 0.8063,                  1.409,                0.84695,                0.83796,                0.87617,                0.51207,                 1.4006,                0.91329,                 1.4397,              0.0010531,              0.0010531,              0.0010531
                    189,                 1.2778,                0.87931,                 1.4618,                0.84695,                0.83796,                0.87617,                0.51207,                 1.4006,                0.91329,                 1.4397,              0.0010498,              0.0010498,              0.0010498
                    190,                 1.2836,                0.85683,                  1.483,                0.84695,                0.83796,                0.87617,                0.51207,                 1.4006,                0.91329,                 1.4397,              0.0010465,              0.0010465,              0.0010465
                    191,                 1.2443,                0.79602,                 1.4189,                0.84695,                0.83796,                0.87617,                0.51207,                 1.4006,                0.91329,                 1.4397,              0.0010432,              0.0010432,              0.0010432
                    192,                 1.2348,                0.77774,                 1.4032,                 0.8855,                0.80063,                0.88797,                0.53004,                 1.4245,                0.88418,                 1.4492,              0.0010399,              0.0010399,              0.0010399
                    193,                 1.3483,                0.87818,                 1.4862,                 0.8855,                0.80063,                0.88797,                0.53004,                 1.4245,                0.88418,                 1.4492,              0.0010366,              0.0010366,              0.0010366
                    194,                 1.2274,                  0.736,                  1.364,                 0.8855,                0.80063,                0.88797,                0.53004,                 1.4245,                0.88418,                 1.4492,              0.0010333,              0.0010333,              0.0010333
                    195,                  1.231,                0.75205,                 1.3991,                 0.8855,                0.80063,                0.88797,                0.53004,                 1.4245,                0.88418,                 1.4492,                0.00103,                0.00103,                0.00103
                    196,                 1.3028,                0.86539,                 1.4603,                0.78182,                0.81065,                0.85954,                 0.5062,                 1.4839,                 0.8261,                 1.4901,              0.0010267,              0.0010267,              0.0010267
                    197,                 1.3764,                0.77103,                 1.3998,                0.78182,                0.81065,                0.85954,                 0.5062,                 1.4839,                 0.8261,                 1.4901,              0.0010234,              0.0010234,              0.0010234
                    198,                 1.2887,                0.82524,                 1.4572,                0.78182,                0.81065,                0.85954,                 0.5062,                 1.4839,                 0.8261,                 1.4901,              0.0010201,              0.0010201,              0.0010201
                    199,                 1.2771,                0.76605,                 1.4238,                0.78182,                0.81065,                0.85954,                 0.5062,                 1.4839,                 0.8261,                 1.4901,              0.0010168,              0.0010168,              0.0010168
                    200,                 1.3108,                0.74307,                 1.3737,                0.81436,                0.88616,                0.86224,                0.47144,                  1.502,                0.83775,                 1.5057,              0.0010135,              0.0010135,              0.0010135
                    201,                 1.3239,                0.88029,                 1.4898,                0.81436,                0.88616,                0.86224,                0.47144,                  1.502,                0.83775,                 1.5057,              0.0010102,              0.0010102,              0.0010102
                    202,                 1.2727,                0.78107,                 1.4262,                0.81436,                0.88616,                0.86224,                0.47144,                  1.502,                0.83775,                 1.5057,              0.0010069,              0.0010069,              0.0010069
                    203,                 1.2957,                0.76874,                 1.3564,                0.81436,                0.88616,                0.86224,                0.47144,                  1.502,                0.83775,                 1.5057,              0.0010036,              0.0010036,              0.0010036
                    204,                 1.2414,                 0.7758,                 1.3959,                0.87527,                0.87872,                0.90893,                0.48483,                 1.4378,                0.86713,                 1.4658,              0.0010003,              0.0010003,              0.0010003
                    205,                 1.1948,                0.72861,                 1.3446,                0.87527,                0.87872,                0.90893,                0.48483,                 1.4378,                0.86713,                 1.4658,             0.00099697,             0.00099697,             0.00099697
                    206,                 1.2455,                0.76857,                 1.3616,                0.87527,                0.87872,                0.90893,                0.48483,                 1.4378,                0.86713,                 1.4658,             0.00099367,             0.00099367,             0.00099367
                    207,                 1.2333,                 0.7274,                 1.3332,                0.87527,                0.87872,                0.90893,                0.48483,                 1.4378,                0.86713,                 1.4658,             0.00099036,             0.00099036,             0.00099036
                    208,                 1.2397,                0.76032,                 1.3965,                0.89807,                0.90817,                0.94051,                0.50618,                 1.3901,                  0.884,                 1.4291,             0.00098706,             0.00098706,             0.00098706
                    209,                 1.2998,                0.86139,                 1.5817,                0.89807,                0.90817,                0.94051,                0.50618,                 1.3901,                  0.884,                 1.4291,             0.00098376,             0.00098376,             0.00098376
                    210,                 1.2241,                0.75889,                 1.3702,                0.89807,                0.90817,                0.94051,                0.50618,                 1.3901,                  0.884,                 1.4291,             0.00098046,             0.00098046,             0.00098046
                    211,                 1.2484,                0.78585,                 1.4594,                0.89807,                0.90817,                0.94051,                0.50618,                 1.3901,                  0.884,                 1.4291,             0.00097716,             0.00097716,             0.00097716
                    212,                 1.2526,                0.79109,                 1.4312,                0.83937,                0.94097,                0.93191,                0.50356,                 1.3856,                0.88927,                 1.4358,             0.00097386,             0.00097386,             0.00097386
                    213,                 1.2818,                 0.7662,                 1.3991,                0.83937,                0.94097,                0.93191,                0.50356,                 1.3856,                0.88927,                 1.4358,             0.00097056,             0.00097056,             0.00097056
                    214,                 1.3315,                0.84856,                 1.5153,                0.83937,                0.94097,                0.93191,                0.50356,                 1.3856,                0.88927,                 1.4358,             0.00096726,             0.00096726,             0.00096726
                    215,                 1.3237,                0.77619,                 1.4301,                0.83937,                0.94097,                0.93191,                0.50356,                 1.3856,                0.88927,                 1.4358,             0.00096396,             0.00096396,             0.00096396
                    216,                 1.3758,                0.89289,                 1.5538,                0.85809,                  0.851,                0.90788,                0.50908,                 1.4027,                0.90181,                 1.4391,             0.00096066,             0.00096066,             0.00096066
                    217,                 1.3331,                0.83248,                  1.451,                0.85809,                  0.851,                0.90788,                0.50908,                 1.4027,                0.90181,                 1.4391,             0.00095736,             0.00095736,             0.00095736
                    218,                 1.4074,                 0.7878,                 1.4547,                0.85809,                  0.851,                0.90788,                0.50908,                 1.4027,                0.90181,                 1.4391,             0.00095406,             0.00095406,             0.00095406
                    219,                 1.3167,                0.79616,                 1.4628,                0.85809,                  0.851,                0.90788,                0.50908,                 1.4027,                0.90181,                 1.4391,             0.00095076,             0.00095076,             0.00095076
                    220,                 1.3348,                0.81833,                 1.4333,                0.82002,                0.87175,                 0.8676,                0.52141,                 1.3652,                0.91447,                 1.4189,             0.00094746,             0.00094746,             0.00094746
                    221,                 1.4114,                0.87874,                 1.4691,                0.82002,                0.87175,                 0.8676,                0.52141,                 1.3652,                0.91447,                 1.4189,             0.00094416,             0.00094416,             0.00094416
                    222,                  1.362,                0.82514,                 1.4316,                0.82002,                0.87175,                 0.8676,                0.52141,                 1.3652,                0.91447,                 1.4189,             0.00094085,             0.00094085,             0.00094085
                    223,                 1.3613,                0.82784,                 1.4389,                0.82002,                0.87175,                 0.8676,                0.52141,                 1.3652,                0.91447,                 1.4189,             0.00093755,             0.00093755,             0.00093755
                    224,                   1.32,                0.77005,                 1.4176,                0.79163,                0.88616,                 0.8615,                 0.4906,                 1.3784,                0.95661,                 1.4372,             0.00093425,             0.00093425,             0.00093425
                    225,                 1.2355,                 0.7877,                 1.4367,                0.79163,                0.88616,                 0.8615,                 0.4906,                 1.3784,                0.95661,                 1.4372,             0.00093095,             0.00093095,             0.00093095
                    226,                 1.2537,                0.82859,                 1.4389,                0.79163,                0.88616,                 0.8615,                 0.4906,                 1.3784,                0.95661,                 1.4372,             0.00092765,             0.00092765,             0.00092765
                    227,                 1.2912,                0.82716,                 1.4431,                0.79163,                0.88616,                 0.8615,                 0.4906,                 1.3784,                0.95661,                 1.4372,             0.00092435,             0.00092435,             0.00092435
                    228,                 1.1901,                0.81883,                 1.3427,                0.73504,                 0.7956,                0.82409,                0.43787,                 1.5548,                0.96901,                 1.5165,             0.00092105,             0.00092105,             0.00092105
                    229,                 1.2803,                0.80347,                 1.4261,                0.73504,                 0.7956,                0.82409,                0.43787,                 1.5548,                0.96901,                 1.5165,             0.00091775,             0.00091775,             0.00091775
                    230,                 1.3226,                0.79566,                 1.4268,                0.73504,                 0.7956,                0.82409,                0.43787,                 1.5548,                0.96901,                 1.5165,             0.00091445,             0.00091445,             0.00091445
                    231,                 1.3664,                0.84545,                 1.4738,                0.73504,                 0.7956,                0.82409,                0.43787,                 1.5548,                0.96901,                 1.5165,             0.00091115,             0.00091115,             0.00091115
                    232,                 1.3464,                0.82997,                 1.5032,                0.78337,                 0.7717,                0.82112,                0.41475,                 1.5772,                0.94081,                 1.5199,             0.00090785,             0.00090785,             0.00090785
                    233,                 1.2562,                0.79844,                 1.4107,                0.78337,                 0.7717,                0.82112,                0.41475,                 1.5772,                0.94081,                 1.5199,             0.00090455,             0.00090455,             0.00090455
                    234,                   1.33,                0.83696,                 1.4378,                0.78337,                 0.7717,                0.82112,                0.41475,                 1.5772,                0.94081,                 1.5199,             0.00090125,             0.00090125,             0.00090125
                    235,                 1.3761,                0.86053,                 1.4832,                0.78337,                 0.7717,                0.82112,                0.41475,                 1.5772,                0.94081,                 1.5199,             0.00089795,             0.00089795,             0.00089795
                    236,                 1.3248,                0.80514,                 1.4207,                0.76321,                0.85283,                0.83138,                0.44169,                 1.4862,                 0.8885,                 1.4592,             0.00089465,             0.00089465,             0.00089465
                    237,                 1.2497,                0.80428,                 1.4207,                0.76321,                0.85283,                0.83138,                0.44169,                 1.4862,                 0.8885,                 1.4592,             0.00089134,             0.00089134,             0.00089134
                    238,                 1.3482,                 0.8627,                 1.5196,                0.76321,                0.85283,                0.83138,                0.44169,                 1.4862,                 0.8885,                 1.4592,             0.00088804,             0.00088804,             0.00088804
                    239,                 1.2191,                0.80382,                 1.3996,                0.76321,                0.85283,                0.83138,                0.44169,                 1.4862,                 0.8885,                 1.4592,             0.00088474,             0.00088474,             0.00088474
                    240,                 1.2803,                0.76517,                 1.3676,                0.82885,                0.77146,                0.85466,                0.46988,                 1.4711,                0.88229,                 1.4485,             0.00088144,             0.00088144,             0.00088144
                    241,                 1.2538,                 0.7697,                 1.3568,                0.82885,                0.77146,                0.85466,                0.46988,                 1.4711,                0.88229,                 1.4485,             0.00087814,             0.00087814,             0.00087814
                    242,                 1.1963,                0.80337,                 1.3787,                0.82885,                0.77146,                0.85466,                0.46988,                 1.4711,                0.88229,                 1.4485,             0.00087484,             0.00087484,             0.00087484
                    243,                 1.2301,                0.81821,                  1.437,                0.82885,                0.77146,                0.85466,                0.46988,                 1.4711,                0.88229,                 1.4485,             0.00087154,             0.00087154,             0.00087154
                    244,                 1.2447,                0.85971,                 1.4462,                0.85591,                0.76115,                0.85125,                0.50189,                  1.369,                0.87202,                 1.4113,             0.00086824,             0.00086824,             0.00086824
                    245,                 1.2329,                0.74291,                 1.3774,                0.85591,                0.76115,                0.85125,                0.50189,                  1.369,                0.87202,                 1.4113,             0.00086494,             0.00086494,             0.00086494
                    246,                 1.3079,                0.77227,                 1.3686,                0.85591,                0.76115,                0.85125,                0.50189,                  1.369,                0.87202,                 1.4113,             0.00086164,             0.00086164,             0.00086164
                    247,                 1.1722,                0.83209,                 1.4222,                0.85591,                0.76115,                0.85125,                0.50189,                  1.369,                0.87202,                 1.4113,             0.00085834,             0.00085834,             0.00085834
                    248,                  1.284,                0.85626,                 1.4591,                0.81975,                0.87915,                0.89685,                0.51158,                 1.3757,                  0.851,                 1.4192,             0.00085504,             0.00085504,             0.00085504
                    249,                 1.2739,                 0.7548,                 1.3988,                0.81975,                0.87915,                0.89685,                0.51158,                 1.3757,                  0.851,                 1.4192,             0.00085174,             0.00085174,             0.00085174
                    250,                 1.2463,                0.76728,                 1.3894,                0.81975,                0.87915,                0.89685,                0.51158,                 1.3757,                  0.851,                 1.4192,             0.00084844,             0.00084844,             0.00084844
                    251,                 1.2703,                0.76741,                 1.4027,                0.81975,                0.87915,                0.89685,                0.51158,                 1.3757,                  0.851,                 1.4192,             0.00084514,             0.00084514,             0.00084514
                    252,                 1.2502,                 0.7449,                 1.3609,                0.79886,                0.92503,                0.89451,                0.49716,                 1.4217,                0.85312,                 1.4426,             0.00084184,             0.00084184,             0.00084184
                    253,                 1.2429,                0.79445,                 1.4001,                0.79886,                0.92503,                0.89451,                0.49716,                 1.4217,                0.85312,                 1.4426,             0.00083853,             0.00083853,             0.00083853
                    254,                 1.2046,                0.74772,                 1.3902,                0.79886,                0.92503,                0.89451,                0.49716,                 1.4217,                0.85312,                 1.4426,             0.00083523,             0.00083523,             0.00083523
                    255,                 1.3274,                0.85889,                 1.4575,                0.79886,                0.92503,                0.89451,                0.49716,                 1.4217,                0.85312,                 1.4426,             0.00083193,             0.00083193,             0.00083193
                    256,                 1.2952,                0.82585,                 1.4314,                0.90423,                0.84626,                0.90626,                0.51541,                 1.4656,                0.87231,                 1.4744,             0.00082863,             0.00082863,             0.00082863
                    257,                 1.2997,                 0.8025,                 1.4111,                0.90423,                0.84626,                0.90626,                0.51541,                 1.4656,                0.87231,                 1.4744,             0.00082533,             0.00082533,             0.00082533
                    258,                 1.2022,                0.74816,                 1.3689,                0.90423,                0.84626,                0.90626,                0.51541,                 1.4656,                0.87231,                 1.4744,             0.00082203,             0.00082203,             0.00082203
                    259,                 1.2753,                0.79036,                 1.4232,                0.90423,                0.84626,                0.90626,                0.51541,                 1.4656,                0.87231,                 1.4744,             0.00081873,             0.00081873,             0.00081873
                    260,                 1.3169,                0.86107,                 1.4926,                0.82025,                 0.9299,                0.90699,                0.53305,                 1.4995,                0.85252,                 1.4751,             0.00081543,             0.00081543,             0.00081543
                    261,                 1.3606,                0.81563,                 1.5372,                0.82025,                 0.9299,                0.90699,                0.53305,                 1.4995,                0.85252,                 1.4751,             0.00081213,             0.00081213,             0.00081213
                    262,                  1.279,                0.77923,                 1.4129,                0.82025,                 0.9299,                0.90699,                0.53305,                 1.4995,                0.85252,                 1.4751,             0.00080883,             0.00080883,             0.00080883
                    263,                 1.3243,                0.80748,                 1.4465,                0.82025,                 0.9299,                0.90699,                0.53305,                 1.4995,                0.85252,                 1.4751,             0.00080553,             0.00080553,             0.00080553
                    264,                  1.251,                0.78732,                 1.3651,                0.84464,                 0.8954,                0.92369,                0.57416,                 1.4497,                0.82066,                 1.4526,             0.00080223,             0.00080223,             0.00080223
                    265,                 1.1838,                0.75211,                   1.39,                0.84464,                 0.8954,                0.92369,                0.57416,                 1.4497,                0.82066,                 1.4526,             0.00079893,             0.00079893,             0.00079893
                    266,                 1.3188,                0.84163,                 1.5257,                0.84464,                 0.8954,                0.92369,                0.57416,                 1.4497,                0.82066,                 1.4526,             0.00079563,             0.00079563,             0.00079563
                    267,                 1.2891,                0.75741,                   1.44,                0.84464,                 0.8954,                0.92369,                0.57416,                 1.4497,                0.82066,                 1.4526,             0.00079233,             0.00079233,             0.00079233
                    268,                 1.3402,                0.80977,                 1.5101,                0.85953,                0.89119,                0.92628,                0.58658,                 1.3976,                0.79058,                 1.4165,             0.00078902,             0.00078902,             0.00078902
                    269,                 1.2021,                0.74729,                 1.3991,                0.85953,                0.89119,                0.92628,                0.58658,                 1.3976,                0.79058,                 1.4165,             0.00078572,             0.00078572,             0.00078572
                    270,                 1.1863,                0.73825,                 1.3952,                0.85953,                0.89119,                0.92628,                0.58658,                 1.3976,                0.79058,                 1.4165,             0.00078242,             0.00078242,             0.00078242
                    271,                 1.2873,                0.76857,                 1.4053,                0.85953,                0.89119,                0.92628,                0.58658,                 1.3976,                0.79058,                 1.4165,             0.00077912,             0.00077912,             0.00077912
                    272,                 1.1983,                0.72911,                 1.3664,                0.84726,                0.90582,                0.90513,                0.54294,                  1.386,                0.81278,                 1.4222,             0.00077582,             0.00077582,             0.00077582
                    273,                 1.2897,                 0.7805,                 1.3886,                0.84726,                0.90582,                0.90513,                0.54294,                  1.386,                0.81278,                 1.4222,             0.00077252,             0.00077252,             0.00077252
                    274,                 1.2907,                0.78446,                 1.4073,                0.84726,                0.90582,                0.90513,                0.54294,                  1.386,                0.81278,                 1.4222,             0.00076922,             0.00076922,             0.00076922
                    275,                 1.2754,                0.74229,                 1.3655,                0.84726,                0.90582,                0.90513,                0.54294,                  1.386,                0.81278,                 1.4222,             0.00076592,             0.00076592,             0.00076592
                    276,                 1.2455,                0.75384,                 1.3716,                0.78347,                0.85908,                0.87423,                0.51052,                 1.3739,                0.86105,                 1.4151,             0.00076262,             0.00076262,             0.00076262
                    277,                 1.2982,                0.73283,                 1.3548,                0.78347,                0.85908,                0.87423,                0.51052,                 1.3739,                0.86105,                 1.4151,             0.00075932,             0.00075932,             0.00075932
                    278,                 1.2348,                0.76468,                 1.4116,                0.78347,                0.85908,                0.87423,                0.51052,                 1.3739,                0.86105,                 1.4151,             0.00075602,             0.00075602,             0.00075602
                    279,                 1.2521,                0.77763,                  1.311,                0.78347,                0.85908,                0.87423,                0.51052,                 1.3739,                0.86105,                 1.4151,             0.00075272,             0.00075272,             0.00075272
                    280,                 1.2449,                0.77036,                 1.3905,                0.78939,                0.81509,                0.86073,                0.49785,                 1.3772,                0.91431,                 1.4148,             0.00074942,             0.00074942,             0.00074942
                    281,                 1.1985,                0.72344,                 1.3361,                0.78939,                0.81509,                0.86073,                0.49785,                 1.3772,                0.91431,                 1.4148,             0.00074612,             0.00074612,             0.00074612
                    282,                 1.2195,                0.75016,                 1.4224,                0.78939,                0.81509,                0.86073,                0.49785,                 1.3772,                0.91431,                 1.4148,             0.00074282,             0.00074282,             0.00074282
                    283,                 1.2478,                0.79862,                 1.4246,                0.78939,                0.81509,                0.86073,                0.49785,                 1.3772,                0.91431,                 1.4148,             0.00073951,             0.00073951,             0.00073951
                    284,                 1.3103,                0.88683,                 1.5436,                0.75719,                0.90063,                0.88849,                0.50534,                 1.3856,                0.90435,                 1.4092,             0.00073621,             0.00073621,             0.00073621
                    285,                 1.2456,                0.80145,                 1.4526,                0.75719,                0.90063,                0.88849,                0.50534,                 1.3856,                0.90435,                 1.4092,             0.00073291,             0.00073291,             0.00073291
                    286,                  1.273,                0.80104,                 1.4534,                0.75719,                0.90063,                0.88849,                0.50534,                 1.3856,                0.90435,                 1.4092,             0.00072961,             0.00072961,             0.00072961
                    287,                 1.1797,                  0.725,                 1.3485,                0.75719,                0.90063,                0.88849,                0.50534,                 1.3856,                0.90435,                 1.4092,             0.00072631,             0.00072631,             0.00072631
                    288,                 1.2595,                0.82001,                 1.3393,                0.88492,                0.85215,                0.94601,                0.52518,                 1.3869,                0.83859,                 1.4108,             0.00072301,             0.00072301,             0.00072301
                    289,                 1.1653,                0.73161,                 1.3473,                0.88492,                0.85215,                0.94601,                0.52518,                 1.3869,                0.83859,                 1.4108,             0.00071971,             0.00071971,             0.00071971
                    290,                 1.2528,                0.75309,                 1.3658,                0.88492,                0.85215,                0.94601,                0.52518,                 1.3869,                0.83859,                 1.4108,             0.00071641,             0.00071641,             0.00071641
                    291,                 1.1968,                0.71132,                 1.3303,                0.88492,                0.85215,                0.94601,                0.52518,                 1.3869,                0.83859,                 1.4108,             0.00071311,             0.00071311,             0.00071311
                    292,                 1.1895,                0.72493,                 1.2993,                0.90204,                0.91511,                0.96667,                0.52549,                 1.4518,                0.84425,                 1.4468,             0.00070981,             0.00070981,             0.00070981
                    293,                 1.2145,                0.73836,                 1.3388,                0.90204,                0.91511,                0.96667,                0.52549,                 1.4518,                0.84425,                 1.4468,             0.00070651,             0.00070651,             0.00070651
                    294,                  1.294,                 0.7917,                 1.4269,                0.90204,                0.91511,                0.96667,                0.52549,                 1.4518,                0.84425,                 1.4468,             0.00070321,             0.00070321,             0.00070321
                    295,                 1.1695,                0.74272,                 1.3497,                0.90204,                0.91511,                0.96667,                0.52549,                 1.4518,                0.84425,                 1.4468,             0.00069991,             0.00069991,             0.00069991
                    296,                  1.148,                0.69709,                 1.3238,                0.97529,                0.91168,                 0.9764,                0.51972,                 1.4317,                0.84393,                 1.4458,             0.00069661,             0.00069661,             0.00069661
                    297,                 1.1743,                0.71701,                 1.3584,                0.97529,                0.91168,                 0.9764,                0.51972,                 1.4317,                0.84393,                 1.4458,             0.00069331,             0.00069331,             0.00069331
                    298,                 1.2468,                0.76036,                 1.3832,                0.97529,                0.91168,                 0.9764,                0.51972,                 1.4317,                0.84393,                 1.4458,                0.00069,                0.00069,                0.00069
                    299,                  1.212,                0.75499,                 1.3413,                0.97529,                0.91168,                 0.9764,                0.51972,                 1.4317,                0.84393,                 1.4458,              0.0006867,              0.0006867,              0.0006867
                    300,                 1.1758,                 0.7335,                  1.356,                0.97936,                0.92369,                0.97299,                0.54536,                 1.3409,                0.82534,                 1.4079,              0.0006834,              0.0006834,              0.0006834
                    301,                 1.2196,                0.78868,                 1.3932,                0.97936,                0.92369,                0.97299,                0.54536,                 1.3409,                0.82534,                 1.4079,              0.0006801,              0.0006801,              0.0006801
                    302,                 1.1443,                0.76441,                 1.3532,                0.97936,                0.92369,                0.97299,                0.54536,                 1.3409,                0.82534,                 1.4079,              0.0006768,              0.0006768,              0.0006768
                    303,                  1.214,                 0.7362,                 1.3429,                0.97936,                0.92369,                0.97299,                0.54536,                 1.3409,                0.82534,                 1.4079,              0.0006735,              0.0006735,              0.0006735
                    304,                  1.192,                0.71788,                  1.368,                0.97175,                 0.9195,                0.98012,                0.58694,                  1.309,                0.79241,                 1.3999,              0.0006702,              0.0006702,              0.0006702
                    305,                  1.176,                0.74234,                 1.3619,                0.97175,                 0.9195,                0.98012,                0.58694,                  1.309,                0.79241,                 1.3999,              0.0006669,              0.0006669,              0.0006669
                    306,                 1.1118,                0.69678,                 1.3256,                0.97175,                 0.9195,                0.98012,                0.58694,                  1.309,                0.79241,                 1.3999,              0.0006636,              0.0006636,              0.0006636
                    307,                  1.156,                 0.7163,                 1.3248,                0.97175,                 0.9195,                0.98012,                0.58694,                  1.309,                0.79241,                 1.3999,              0.0006603,              0.0006603,              0.0006603
                    308,                  1.143,                0.70852,                 1.3398,                0.92925,                 0.9195,                0.96245,                0.60218,                 1.3096,                0.75942,                 1.4006,               0.000657,               0.000657,               0.000657
